miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,timepoint,count,mean,sd,se,mirna_zscore,mrna_mean_zscore,mrna_sd_zscore,mrna_se_zscore
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g43850.t1,-0.9097260131,0.00171692005,0.05465349559,178,-22.03,2 21,384 406,19,84.21%,94.74%,yellow,0.4422556057,0.2047764217,0.5687153006,0.002931145853,-0.2338067736,-0.2292444042,-0.2921391989,-0.4663625318,0.01440164282,0.2776992869,0.001040997386,0.9877351136,0.2136762285,0.2230041201,0.1172276655,0.009384793739,Maternal,72_hpf,12845.22,6.59665785,0.1252265518,0.0626132759,-0.1929243036,-0.7671195175,-0.8091363149,-0.8091363149
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,1_hpf,4076.88,5.399648019,0.1794005921,0.08970029607,-0.3846838057,-1.374774754,-0.6088953579,-0.6088953579
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,4_hpf,4845.97,5.064727247,0.8281458317,0.4140729158,-0.3678641665,-1.54479538,1.789031154,1.789031154
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,9_hpf,243.55,4.971240102,0.1313195548,0.06565977742,-0.4685169432,-1.592253597,-0.7866150344,-0.7866150344
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,14_hpf,171.79,4.537547128,0.4946904555,0.2473452277,-0.4700863009,-1.81241537,0.5564957325,0.5564957325
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,22_hpf,150.13,4.895176933,0.2107719177,0.1053859589,-0.470559995,-1.630866633,-0.492939003,-0.492939003
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,28_hpf,439.43,4.826391651,0.6871176842,0.3435588421,-0.464233139,-1.66578509,1.267755446,1.267755446
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,48_hpf,0,4.467733487,0.4006898751,0.2003449375,-0.473843268,-1.847855868,0.209045809,0.209045809
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___TS.g849.t1,0.7354206598,0.03760096857,0.1751629345,151,-20.1,2 21,646 668,20,65.00%,75.00%,yellow,0.4541762746,0.142929572,0.09180684531,-0.2530844529,0.02984600399,-0.1553492334,-0.3091104506,-0.002673588379,0.01169646398,0.4511651633,0.6294499452,0.1772123868,0.8755903124,0.4123748757,0.09648944245,0.9888127495,Maternal,72_hpf,481.7,4.854262638,0.1475344038,0.07376720189,-0.4633087139,-1.651636542,-0.726680851,-0.726680851
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,1_hpf,0,5.364200239,0.06432239572,0.03216119786,-0.473843268,-1.392769618,-1.034253482,-1.034253482
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,4_hpf,346.14,5.056960757,1.036347002,0.5181735011,-0.4662733478,-1.548737994,2.558595347,2.558595347
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,9_hpf,243.55,5.155894137,0.290747738,0.145373869,-0.4685169432,-1.498515026,-0.1973281406,-0.1973281406
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,14_hpf,171.79,4.780344302,0.6179307653,0.3089653827,-0.4700863009,-1.689160765,1.012023092,1.012023092
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,22_hpf,0,4.908986804,1.18359098,0.5917954902,-0.473843268,-1.62385613,3.102846336,3.102846336
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,28_hpf,0,5.120472181,0.8693841383,0.4346920692,-0.473843268,-1.516496781,1.941458367,1.941458367
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,48_hpf,2392.34,4.239930481,0.4107686831,0.2053843416,-0.4215239091,-1.96349877,0.2462996331,0.2462996331
Montipora_capitata_HIv3___Scaffold_14_981912,Montipora_capitata_HIv3___TS.g42542.t1,-0.8377356024,0.009423277346,0.09707746415,147,-20.96,2 18,472 498,18,72.22%,77.78%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,72_hpf,4335.26,4.324889471,0.5096983026,0.2548491513,-0.3790331558,-1.920369821,0.6119685317,0.6119685317
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,1_hpf,121723.94,5.364200239,0.06432239572,0.03216119786,2.188202471,-1.392769618,-1.034253482,-1.034253482
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,4_hpf,65074.42,5.056960757,1.036347002,0.5181735011,0.9493039165,-1.548737994,2.558595347,2.558595347
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,9_hpf,108621.53,5.155894137,0.290747738,0.145373869,1.901658882,-1.498515026,-0.1973281406,-0.1973281406
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,14_hpf,82116.47,4.780344302,0.6179307653,0.3089653827,1.322005594,-1.689160765,1.012023092,1.012023092
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,22_hpf,63503.98,4.908986804,1.18359098,0.5917954902,0.9149591269,-1.62385613,3.102846336,3.102846336
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,28_hpf,55661.34,5.120472181,0.8693841383,0.4346920692,0.7434442515,-1.516496781,1.941458367,1.941458367
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,48_hpf,28841.04,4.239930481,0.4107686831,0.2053843416,0.156896812,-1.96349877,0.2462996331,0.2462996331
Montipora_capitata_HIv3___Scaffold_9_618173,Montipora_capitata_HIv3___TS.g42542.t1,0.8495623144,0.007580123369,0.08946726324,154,-21.57,2 19,774 791,17,76.47%,88.24%,yellow,0.2470191797,0.1669345435,0.13706623,-0.05433454806,0.0356232935,0.1098491535,-0.3262034137,-0.2834386116,0.1881765196,0.377940993,0.4701333244,0.7755157463,0.8517507645,0.5633612866,0.07853445389,0.1290616377,Maternal,72_hpf,11560.69,4.324889471,0.5096983026,0.2548491513,-0.221016375,-1.920369821,0.6119685317,0.6119685317
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,1_hpf,5824.11,11.06418366,0.07713716616,0.03856858308,-0.3464727013,1.500794566,-0.9868868489,-0.9868868489
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,4_hpf,7268.95,10.96113039,0.2720275713,0.1360137857,-0.3148747251,1.44848016,-0.2665226121,-0.2665226121
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,9_hpf,3409.64,10.7890448,0.154485635,0.07724281749,-0.399276033,1.361121887,-0.7009873421,-0.7009873421
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,14_hpf,5153.75,10.89276462,0.07986748799,0.03993374399,-0.3611331616,1.413774664,-0.9767948888,-0.9767948888
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,22_hpf,20267.23,10.51039911,0.2097579162,0.1048789581,-0.03060840993,1.219668983,-0.4966870092,-0.4966870092
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,28_hpf,12011.13,10.74968369,0.1409793347,0.07048966737,-0.2111654624,1.341140443,-0.7509100443,-0.7509100443
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,48_hpf,24322.17,10.6786498,0.1116788853,0.05583944266,0.05807123476,1.30508049,-0.8592119172,-0.8592119172
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,yellow,0.4569174656,0.4044341333,0.05963590472,0.2004437339,-0.3326355311,-0.01491222484,-0.09571651495,-0.6324069488,0.01113872351,0.02664170955,0.7542513311,0.2882126695,0.07248791506,0.9376600641,0.6148643801,0.0001772549049,Maternal,72_hpf,71451.51,10.28703662,0.09355965174,0.04677982587,1.088767898,1.106280289,-0.926185188,-0.926185188
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,1_hpf,4076.88,11.53997077,0.162095546,0.08104777299,-0.3846838057,1.742325184,-0.6728591861,-0.6728591861
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,4_hpf,4845.97,11.95581886,0.7011072814,0.3505536407,-0.3678641665,1.953428103,1.319464536,1.319464536
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,9_hpf,243.55,11.58869119,0.06785435766,0.03392717883,-0.4685169432,1.767057831,-1.021198457,-1.021198457
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,14_hpf,171.79,11.37104288,0.1256554034,0.06282770172,-0.4700863009,1.656569901,-0.8075511708,-0.8075511708
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,22_hpf,150.13,10.83899543,0.4490747742,0.2245373871,-0.470559995,1.386479037,0.3878886355,0.3878886355
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,28_hpf,439.43,10.91627937,0.2599021372,0.1299510686,-0.464233139,1.425711795,-0.3113412838,-0.3113412838
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,48_hpf,0,10.5169596,0.2805169073,0.1402584537,-0.473843268,1.222999381,-0.2351438787,-0.2351438787
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g1224.t1b,0.7230251866,0.04269686203,0.1857924748,161,-27.33,2 20,475 500,22,77.27%,77.27%,yellow,0.2269594555,0.6428794804,0.2607143849,0.1022609248,-0.2605027631,-0.2158224893,-0.4755486348,-0.230770817,0.2277777236,0.0001275202232,0.1640689487,0.5907707489,0.1644238549,0.252026372,0.007908191697,0.2198531834,Maternal,72_hpf,481.7,10.88308365,0.2153844247,0.1076922123,-0.4633087139,1.408860174,-0.4758900105,-0.4758900105
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g35464.t1,-0.9272982074,0.0009090522102,0.04594620977,164,-24.66,2 22,150 175,22,68.18%,81.82%,midnightblue,0.1333559237,0.3767767456,0.04578207307,-0.5346353706,-0.1905209227,-0.1376222966,0.05871531338,0.276243775,0.4823478326,0.04013734204,0.8101524376,0.00233718109,0.3132333143,0.4683167552,0.7579318055,0.1394917106,Maternal,1_hpf,0,7.943526245,0.08265077929,0.04132538965,-0.473843268,-0.08338943302,-0.96650714,-0.96650714
